Index,EAN,Internal ID,Stock,Price
2862,7176431129375,99,808,256
2863,9526890973428,30,990,578
2864,6590338422291,24,493,10
2865,1905580564548,32,351,133
2866,3210406488914,59,865,48
2867,2109407086308,2,561,268
2868,6664420492636,5,645,948
2869,6894678351724,57,547,592
2870,5207320614954,68,417,670
2871,9888187669446,17,738,756
2872,1274980047563,69,123,415
2873,2516606152404,11,62,201
2874,3700737950704,93,830,54
2875,0339491521894,79,359,123
2876,0319719705947,46,471,791
2877,4755223911270,26,888,247
2878,9746172561598,40,965,992
2879,7197027699096,66,939,95
2880,7255606199952,1,443,156
2881,7172451631614,12,167,647
2882,7459583809464,41,559,251
2883,1137613647267,56,505,168
2884,0154277137560,9,677,101
2885,5813511793478,26,788,814
2886,2334692429169,1,765,105
2887,8313929367706,76,968,747
2888,7586102169706,46,230,879
2889,5007209297144,18,230,747
2890,2727571043691,91,917,684
2891,2789449448670,83,253,345
2892,8225747043161,61,486,593
2893,4866535741933,10,678,483
2894,0677538728302,42,278,927
2895,3374050259761,56,159,217
2896,5069226290645,4,591,361
2897,0860118830131,82,541,674
2898,0898140797276,80,29,992
2899,2229811654617,16,827,25
2900,4144149966509,5,1,611
2901,3916310395217,99,270,376
2902,1146009156863,5,537,950
2903,0002832609536,71,38,857
2904,4824102198474,7,654,484
2905,5395658884948,4,25,506
2906,8472292338703,78,796,404
2907,1440423077880,89,211,242
2908,1778270591366,69,444,600
2909,0781634091755,43,23,971
2910,7621851951285,52,467,20
2911,7548870423152,4,144,552
2912,1848422594603,46,529,68
2913,3881553976335,31,567,711
2914,3391459791739,16,610,807
2915,8180018575874,4,321,385
2916,7164707670249,39,139,967
2917,6245137087065,67,330,938
2918,6404071128887,47,294,322
2919,2046931569177,45,423,756
2920,1301281910453,55,536,466
2921,6483554882256,43,463,413
2922,8721802185710,45,663,29
2923,4576750133788,33,46,975
2924,0918423136506,68,45,940
2925,0222335855081,57,998,932
2926,4353467299804,47,920,359
2927,7602236507440,79,626,644
2928,3897414568182,7,463,158
2929,3662075103474,17,172,656
2930,1524334513092,65,767,16
2931,1264443260912,45,881,981
2932,2090925285208,47,282,16
2933,2459354361684,73,763,485
2934,7221826293947,56,732,127
2935,5592724608402,97,128,921
2936,9895993574222,51,717,43
2937,0154485144060,70,516,464
2938,4086010336786,35,593,927
2939,4584589092794,72,923,393
2940,9710001724751,85,704,976
2941,8176380267868,25,389,961
2942,0417330125011,60,721,797
2943,3760494980338,43,324,280
2944,8821985271870,57,257,982
2945,8696452510918,23,622,513
2946,0786889417367,73,48,976
2947,4476249890546,77,23,818
2948,9192793386223,38,691,395
2949,2826913183818,24,405,36
2950,9475385197552,81,594,100
2951,3683223453371,30,147,400
2952,4440622287650,1,2,328
2953,3144933601082,62,535,1
2954,1422824232075,66,251,379
2955,2290371186085,60,406,927
2956,0788998165948,47,966,637
2957,5660133594439,89,470,954
2958,1668419634217,33,229,352
2959,4848733832132,40,452,372
2960,6039444087944,99,594,19
2961,0374231072908,2,994,157
2962,8283422042052,28,893,269
2963,9561896530282,50,503,559
2964,4823598379671,94,66,53
2965,2236993695031,73,478,438
2966,0427826749416,44,409,191
2967,5015822604478,60,217,751
2968,0212456577481,39,398,805
2969,4758497968445,19,82,552
2970,2408479133577,26,717,103
2971,1579940751369,37,983,301
2972,3585863400442,80,153,935
2973,9156726269519,24,564,582
2974,9146218408915,8,754,297
2975,0385075710314,46,676,836
2976,6343283691591,44,159,702
2977,0232362122926,66,971,429
2978,4947773475818,83,3,536
2979,3626409138112,91,793,177
2980,0319571515401,79,892,32
2981,2438678301231,83,473,833
2982,9639732801732,98,930,514
2983,7661045378047,31,392,880
2984,3467273464026,63,233,797
2985,3257193974855,50,889,835
2986,1748644304540,47,18,604
2987,2834424565535,32,901,2
2988,2982201355654,93,487,974
2989,2848095418588,68,449,103
2990,5565246949254,25,941,208
2991,1102281338403,91,653,120
2992,9414973101304,83,658,966
2993,8666664180940,8,792,490
2994,1716259542367,56,191,279
2995,4905985956259,89,331,800
2996,9090938474562,66,354,369
2997,0474913567132,40,217,607
2998,9789331776624,76,536,241
2999,5401419598778,68,760,63
3000,0896150593833,29,15,268
3001,7371895587734,48,63,43
3002,5372814806297,78,56,477
3003,6711857787603,35,856,769
3004,9433937625588,65,854,320
3005,7424258869104,30,687,828
3006,5040477424188,65,616,367
3007,0881183942567,31,750,418
3008,7255872427322,54,457,168
3009,5608447004220,73,51,628
3010,5405109160467,59,7,667
3011,8440159578555,94,939,882
3012,0656681793894,76,3,418
3013,8065951469681,67,513,489
3014,7163351287858,70,838,939
3015,4111841769080,89,905,735
3016,4828132246600,9,665,9
3017,2050491627048,22,513,413
3018,5060021894717,28,505,768
3019,8398639569251,51,813,950
3020,1978630652694,30,741,845
3021,2431644411880,16,900,602
3022,3904822598240,93,994,414
3023,3020472905396,15,7,283
3024,1844035614301,5,795,115
3025,0533085124939,57,70,991
3026,6829092400666,84,680,976
3027,9956441220549,93,150,774
3028,7685798016513,9,464,307
3029,4690182051516,4,348,158
3030,7336276966317,23,31,782
3031,9001477321392,78,497,782
3032,6174276298134,84,864,328
3033,2829429640851,32,51,25
3034,4180468053940,7,727,699
3035,7463154328520,29,241,902
3036,0274930171684,18,332,926
3037,4757820606825,85,482,727
3038,8059069861710,12,690,528
3039,4863200365463,26,117,918
3040,0040648556590,16,608,220
3041,6951416489733,41,665,574
3042,3624235877403,45,636,489
3043,4171917811846,24,449,681
3044,7472741881737,33,668,771
3045,5153768359608,38,427,628
3046,8085356837410,68,731,889
3047,5202664753833,44,651,271
3048,0313000436060,47,571,335
3049,7477601689478,65,190,421
3050,9553861584345,53,445,168
3051,1523180878881,71,564,230
3052,7309214747408,77,994,742
3053,5225263412420,28,651,228
3054,0633376467087,54,161,328
3055,2985377276570,26,546,142
3056,3790826052754,41,330,928
3057,6686342270741,78,126,828
3058,1360527166979,97,535,488
3059,4167137016345,55,422,544
3060,1326851906421,97,576,49
3061,2350037290904,89,646,941
3062,1568491279033,89,142,350
3063,3602174506714,32,708,211
3064,7722775730342,29,469,498
3065,2587716018119,44,480,30
3066,8457706848276,49,693,250
3067,6324555497516,32,649,257
3068,5189531041494,2,114,498
3069,5391845310511,8,935,740
3070,4301974140881,56,407,560
3071,6885153050386,19,653,424
3072,2000949715261,43,57,201
3073,2094273908840,86,75,275
3074,2437032666498,64,924,615
3075,2568352567391,2,291,338
3076,5529620650631,66,971,100
3077,6163598241423,10,465,710
3078,4464222111085,58,78,288
3079,2108147703919,35,342,237
3080,0662475404358,13,62,558
3081,0571554741584,58,816,861
3082,2372826812104,91,651,381
3083,3628635908835,7,501,941
3084,3955426785925,42,186,507
3085,9391413291361,35,722,523
3086,9230058011678,19,938,709
3087,2399161164347,90,239,993
3088,2383651299404,98,729,838
3089,0449784507808,17,846,391
3090,0026737522097,31,488,660
3091,7338458743976,51,215,645
3092,1132601049696,16,72,463
3093,2656801683492,48,945,940
3094,4387583777410,60,714,810
3095,8883317840321,25,109,972
3096,4903886430496,72,933,818
3097,4211452140527,71,57,187
3098,5718885787071,44,960,692
3099,6002010402397,25,46,538
3100,8676550685183,26,13,617
3101,7409605008696,46,473,584
3102,0079236693881,42,293,760
3103,8386065119775,77,153,437
3104,0877797546468,74,566,197
3105,5771900054404,29,832,156
3106,5744613443803,32,945,363
3107,2396293823425,52,478,690
3108,5939339819388,59,891,21
3109,7569275283745,42,26,918
3110,1765632886802,66,144,632
3111,5624793097129,80,253,854
3112,3615072182980,28,316,205
3113,8436907134364,91,123,852
3114,7480633080236,89,926,598
3115,9574614571672,81,632,733
3116,1177324281800,7,439,265
3117,7015045961844,17,868,521
3118,7850622071192,59,704,190
3119,5279681246884,74,646,425
3120,1560206783033,23,723,955
3121,0173686395286,86,31,897
3122,1380377540118,36,401,430
3123,4987598364126,31,858,976
3124,4157313460048,14,961,696
3125,1835470392053,72,117,947
3126,2334687273593,1,655,641
3127,9382568620366,56,727,36
3128,8938466595636,43,304,930
3129,7366633321299,39,424,980
3130,7611732795688,16,187,244
3131,6977970623857,57,100,37
3132,4514796370873,33,283,922
3133,1931698680191,11,395,9
3134,2074306449977,89,421,936
3135,4510124680089,27,415,32
3136,5920299629339,68,938,373
3137,8944206612860,2,938,858
3138,9590432864864,23,713,30
3139,2040587831961,88,892,953
3140,3314189700093,37,936,690
3141,8764276701727,5,508,636
3142,3152628073113,27,356,889
3143,8862335548464,77,303,234
3144,6185607803873,83,85,256
3145,1589296381127,22,464,7
3146,4597313585035,34,205,211
3147,4385257398527,72,376,366
3148,6442998445502,47,656,96
3149,3872176447074,88,46,375
3150,7274362915583,30,903,266
3151,0176918081506,46,440,581
3152,8827837496590,11,462,725
3153,6525088259361,19,444,455
3154,2339783592838,4,546,74
3155,8463365773163,52,963,4
3156,6101609171093,24,978,132
3157,2124517880790,87,352,604
3158,9751748617180,61,611,117
3159,5321426008209,77,29,958
3160,8699424803872,34,148,491
3161,7981026632815,34,887,744
3162,3930581036389,74,79,480
3163,1173836324615,35,526,230
3164,3829875500098,68,78,75
3165,8888300133299,95,684,533
3166,8091723717742,37,928,892
3167,9619570303834,98,426,35
3168,7592895297540,5,335,94
3169,3419774745913,57,525,357
3170,2015706752342,24,633,645
3171,7086549739307,24,267,593
3172,3780577158638,92,820,609
3173,6151671760510,34,64,291
3174,2910107301192,65,755,744
3175,7679141263167,30,802,805
3176,0954591168550,94,845,132
3177,3148688714325,8,218,241
3178,2314142958371,93,674,927
3179,1766999016697,97,677,542
3180,0341286718587,13,716,794
3181,8994767450654,87,612,72
3182,9343547882359,7,307,495
3183,7245809439399,5,684,201
3184,8583754987725,86,676,341
3185,8547468655974,29,546,641
3186,7388062573131,91,285,649
3187,9205306494473,12,690,997
3188,5934888093326,71,91,640
3189,8988197318714,18,316,525
3190,2673361442840,6,607,536
3191,9560353359725,6,549,838
3192,0134666373236,91,526,524
3193,6442829257991,9,360,565
3194,9008143608818,1,620,235
3195,8001140639411,5,39,801
3196,9943738468753,47,593,816
3197,2927786123397,45,460,197
3198,8218458491642,24,691,70
3199,1805100515619,60,6,956
3200,1541205346580,37,369,758
3201,4964890525455,75,832,20
3202,7788279010397,63,176,851
3203,4725449664236,34,576,292
3204,6399063826585,75,867,252
3205,2546396074754,51,858,28
3206,1839856520795,31,63,888
3207,9976349435760,13,747,233
3208,9646856409492,43,772,724
3209,3968108296831,27,173,178
3210,9122615376460,35,738,701
3211,5331620693484,92,397,816
3212,9703817333088,40,294,979
3213,4550787737362,57,147,245
3214,2563110062651,21,46,869
3215,6262020485173,58,780,264
3216,7435256461139,56,668,215
3217,9026872913614,29,842,846
3218,0008726607374,77,245,693
3219,9869964500510,86,579,120
3220,5161348388481,56,559,744
3221,4478751273978,42,441,993
3222,2913965040630,6,484,155
3223,2498909663460,9,520,573
3224,2867330597949,9,975,404
3225,9838449020768,47,960,972
3226,4444192426969,43,336,366
3227,8484423058824,48,754,210
3228,8946864851117,73,550,929
3229,5307504746515,28,935,96
3230,1092845207798,96,67,16
3231,1851063900283,32,677,102
3232,2142665848622,54,766,895
3233,2738944271931,68,671,562
3234,3253249149178,72,883,200
3235,5484821251813,55,740,641
3236,2152565834687,16,62,963
3237,9926739151503,98,666,121
3238,0368486286296,97,248,312
3239,8716136249634,77,294,389
3240,2898547056578,46,590,37
3241,7649037157467,45,566,502
3242,7475662264153,53,341,553
3243,7974232158309,29,957,895
3244,5627591426542,51,355,597
3245,0102613384284,38,20,861
3246,2519587661705,73,358,264
3247,7186586636789,74,386,641
3248,3198856033543,53,673,337
3249,6204409181733,26,104,295
3250,8473612007071,25,551,23
3251,8680890868915,41,141,146
3252,8653719387492,44,435,683
3253,5826799231655,52,755,464
3254,1083787047665,53,508,240
3255,4097940526260,58,220,666
3256,2921014314465,25,625,281
3257,8491594413659,48,112,141
3258,8557765312210,67,934,256
3259,8313265086293,93,795,667
3260,5333232602496,80,731,298
3261,7806629953108,38,425,281
3262,3384108710441,12,398,963
3263,9710646541478,85,226,632
3264,2559041582221,66,567,118
3265,8840530746533,42,946,257
3266,8664875537782,9,547,151
3267,5980047262621,29,416,501
3268,8796494474305,94,344,907
3269,9696572063409,74,120,121
3270,8846635447566,84,95,790
3271,3813767833029,76,484,851
3272,8008155776063,76,460,447
3273,0452425239549,45,681,547
3274,8829658160841,46,245,247
3275,3023498458754,10,818,814
3276,6988158231351,78,19,741
3277,2375626686289,5,839,697
3278,0438503925832,59,247,861
3279,1295079101423,53,896,498
3280,8906576444915,78,684,686
3281,0104060237298,26,788,243
3282,8484928172018,89,722,971
3283,0755450369572,57,49,251
3284,2246629904505,23,803,175
3285,0312163695819,5,949,29
3286,1461406829944,10,898,229
3287,0853671140298,75,376,480
3288,9259893146475,40,192,867
3289,1198373604136,85,104,849
3290,6543874826764,23,745,401
3291,1015374522200,33,565,239
3292,8861175890627,91,347,29
3293,6605045529376,83,287,96
3294,4439248497932,41,66,339
3295,8219296919169,41,766,174
3296,9406288069684,38,628,803
3297,3879663043528,53,644,30
3298,7281115949153,20,459,620
3299,5273158568028,15,690,289
3300,7954600301056,37,931,346
3301,4327473260875,87,15,740
3302,6502013596548,19,55,544
3303,3527126577706,73,236,734
3304,8547157703238,37,515,3
3305,5450370789268,92,890,583
3306,9442056880228,33,819,516
3307,7457240386211,92,729,342
3308,3051512694048,17,520,262
3309,0015596249603,33,565,795
3310,5807240592624,47,385,715
3311,0246867064780,71,129,573
3312,4913296105136,29,297,249
3313,8762991398123,50,753,83
3314,1117964684890,36,93,642
3315,6285333737715,39,666,532
3316,4181028983820,48,842,779
3317,5049981183345,92,680,250
3318,2618528507703,65,249,402
3319,2831292391471,77,865,328
3320,0233608648699,46,982,629
3321,0698467092920,55,560,939
3322,5372804013315,82,607,561
3323,4142626624904,97,987,574
3324,3193629654659,71,663,954
3325,0618609835321,96,446,638
3326,3383771022752,34,515,85
3327,8529705123774,25,533,303
3328,9675205210533,14,540,321
3329,6899295537285,68,350,640
3330,2146011283044,40,853,950
3331,3046062518135,12,400,503
3332,7345314171453,84,392,835
3333,5824956542996,46,117,790
3334,1455761329454,34,682,500
3335,9894883323681,39,396,416
3336,2196665521443,20,158,801
3337,3844707830464,57,465,79
3338,8234208602427,74,675,960
3339,0704864210499,95,788,502
3340,3298589883054,63,15,247
3341,8633683474633,16,659,723
3342,2767372661526,6,49,873
3343,5412066584564,4,926,739
3344,3295449448453,30,741,149
3345,3248219111767,20,644,557
3346,5333678510737,62,45,461
3347,1023096191345,91,861,668
3348,7666026542196,59,645,4
3349,0494527713268,8,95,366
3350,8618790275496,41,374,136
3351,6516393104514,98,737,48
3352,5201072115653,3,185,229
3353,1326453351797,92,719,773
3354,7037919200118,23,350,403
3355,9525726165990,24,593,112
3356,6192271179432,67,241,145
3357,9436752994693,23,93,861
3358,6765623631898,66,340,47
3359,2873850329137,19,200,691
3360,2710601250640,72,887,137
3361,7022712197604,83,750,857
3362,8577497121591,34,422,365
3363,1636028655435,53,375,53
3364,4983344768316,96,29,382
3365,6607279264139,77,24,805
3366,0074653119792,75,528,181
3367,4897590762069,63,701,776
3368,7528365046165,69,379,794
3369,0270081160713,83,683,140
3370,9675925820586,74,814,399
3371,3233046961746,91,771,992
3372,6579244141298,95,284,558
3373,0988219256800,47,656,69
3374,4066153655913,64,89,62
3375,4644929097770,8,538,489
3376,8913787306307,79,725,34
3377,4942553232421,18,735,353
3378,9390012176024,3,176,588
3379,5894279228594,20,124,120
3380,1583742140016,67,556,27
3381,0534218527986,69,249,674
3382,1594071628892,80,297,924
3383,5214471459228,70,331,728
3384,7088147221451,94,714,378
3385,2000385623212,16,556,188
3386,7853681849825,40,722,143
3387,3854240433138,31,995,907
3388,4284036710157,42,180,476
3389,3623312393027,45,298,231
3390,0203071812156,75,418,579
3391,0620738149156,78,304,202
3392,5815800735664,25,419,56
3393,2328096909976,63,866,279
3394,6648650582800,25,373,227
3395,6657716126315,10,712,26
3396,5329182038225,91,884,884
3397,0072104696458,29,548,571
3398,5503830021832,60,619,658
3399,3749165677319,46,50,46
3400,0419117705867,96,867,822
3401,6261963302349,87,788,623
3402,0437184785759,35,101,192
3403,4235677091051,82,674,140
3404,9160927976244,37,793,676
3405,0200641120956,69,500,95
3406,0856804142435,78,896,711
3407,4750481821545,52,113,306
3408,6372753341957,55,818,606
3409,1580481198353,58,980,221
3410,0975067731153,89,698,141
3411,4026233189035,15,500,778
3412,5534654172769,57,756,421
3413,3204492255321,68,634,84
3414,8032360577887,49,501,265
3415,7983570245879,72,684,819
3416,1636651438504,35,355,225
3417,9835232583615,76,369,487
3418,9923111176901,43,677,448
3419,2164344031859,10,253,158
3420,8809237918612,43,849,93
3421,4803009314361,88,374,818
3422,9256698057883,33,916,600
3423,8238935173441,79,594,85
3424,1443359797990,42,385,814
3425,5891019842713,36,977,108
3426,5371449569706,60,578,515
3427,6393373475167,87,802,777
3428,8150617413471,87,459,74
3429,3017040273674,64,528,197
3430,8665291927973,91,475,155
3431,6173783283909,4,655,931
3432,1577662254250,76,625,695
3433,1795581245528,73,209,491
3434,5904479168931,80,931,954
3435,7846214826462,50,483,544
3436,8270387956241,3,154,553
3437,1500343190455,19,454,92
3438,8681832451394,16,96,193
3439,3157563076151,81,416,373
3440,1278280125013,54,324,354
3441,6963208899804,39,389,45
3442,7581660544583,24,726,566
3443,1459999012539,75,984,93
3444,6326177126027,24,90,682
3445,2354364497807,25,193,474
3446,4969211951319,56,77,720
3447,9117196240484,92,880,730
3448,8698426897896,67,554,288
3449,5147398964967,73,855,940
3450,3415115158077,20,818,169
3451,0200904922556,11,861,191
3452,8630433993871,94,21,998
3453,0162891423174,44,838,960
3454,4636722616708,99,594,486
3455,9562052890745,69,688,510
3456,9853821573144,26,649,888
3457,2984619997679,50,895,514
3458,8128948343682,65,627,743
3459,6345748010886,19,551,522
3460,7318626687394,20,781,89
3461,8112174287681,98,882,595
3462,0976670350595,73,175,640
3463,6570233272405,85,203,128
3464,9822295870882,76,772,970
3465,3547707752483,71,768,745
3466,7529493991891,64,626,271
3467,1380485198140,93,348,313
3468,3877566961253,65,625,583
3469,6414830517234,28,903,416
3470,8603583898471,93,824,906
3471,4977522229669,52,499,236
3472,7722608393157,6,652,680
3473,7326748549476,6,498,157
3474,6460448837615,94,820,493
3475,6893675912440,54,697,9
3476,4440655666477,11,645,350
3477,9633061987846,96,438,486
3478,3230610501490,72,841,730
3479,7131685323955,67,401,434
3480,9520368449446,99,434,535
3481,1452143557863,72,210,353
3482,0691507383576,50,178,393
3483,4627325116436,31,490,337
3484,3090253879543,49,656,498
3485,3213374239649,66,333,850
3486,8740818323220,74,505,736
3487,3446330371644,80,37,754
3488,4858907444801,31,379,766
3489,6573002957053,2,624,106
3490,9236671101864,45,839,992
3491,9116908731944,41,579,937
3492,2305031866259,72,539,224
3493,7222336761872,79,799,687
3494,6872007029773,42,103,740
3495,6639132372118,72,705,786
3496,2676612118600,90,547,578
3497,7143560752705,2,618,434
3498,6214932861385,7,564,163
3499,4278866861615,33,478,884
3500,5606560025283,16,581,471
3501,1819131046318,49,813,708
3502,8126441935472,46,155,803
3503,6859450371277,4,50,92
3504,0782182801117,70,499,585
3505,5180753126525,24,987,685
3506,1944616843820,32,187,366
3507,0220476131798,25,664,468
3508,1945984237334,80,164,858
3509,4604877966689,76,255,623
3510,3508523551452,19,225,585
3511,0046534789776,74,401,333
3512,4851809843024,86,345,977
3513,2047474772833,35,594,849
3514,4242335489532,83,995,537
3515,1197441338164,37,42,866
3516,6243850720887,28,238,936
3517,4259023041101,43,778,998
3518,7574032393025,3,455,164
3519,5379603028359,43,155,337
3520,6215928280210,21,796,395
3521,2076550262746,68,221,639
3522,2104501507100,42,674,305
3523,4368824101515,54,620,821
3524,3833985938399,35,990,901
3525,6334290252455,40,56,773
3526,3661076963889,75,589,298
3527,1921944650061,15,359,349
3528,1490156177289,7,69,640
3529,5287314501781,37,605,4
3530,0151363037810,26,737,927
3531,2321069335642,63,387,454
3532,4995725388082,85,315,321
3533,6010513201577,22,800,822
3534,5374151481489,89,579,988
3535,3703289768339,43,575,66
3536,8391958145830,90,78,49
3537,5455138266531,15,599,820
3538,2027300207265,82,565,952
3539,4202489740880,46,651,430
3540,3770537371306,81,122,853
3541,9617093031128,85,780,100
3542,5054887611588,82,836,262
3543,5482484340868,47,617,670
3544,9478286009436,48,242,340
3545,0994850916546,60,770,287
3546,7726353749849,82,897,611
3547,6536175339637,97,901,46
3548,3937130819516,36,189,940
3549,0488082484541,72,206,169
3550,7480734833526,41,209,964
3551,4686955922404,63,178,802
3552,4939601253354,36,813,600
3553,5874371090930,40,751,825
3554,1644852129022,47,676,267
3555,7403427867967,94,745,380
3556,3026257030772,27,553,255
3557,5326742825141,99,761,913
3558,7554015399831,82,103,183
3559,4350791161388,7,761,837
3560,2314905593818,66,749,547
3561,7377020064057,97,213,565
3562,2686843776753,43,177,892
3563,8715651224331,81,688,953
3564,5244933213259,24,12,306
3565,1548750938031,18,226,12
3566,0737238355878,40,793,810
3567,5832379410983,55,79,890
3568,7220728440091,16,432,227
3569,4509046483595,8,318,719
3570,3131368281132,11,479,426
3571,3394318283055,47,388,665
3572,9128249313482,12,970,870
3573,4433939630592,13,39,641
3574,7203378836032,63,126,234
3575,3831985153002,76,610,793
3576,0440080958493,81,669,145
3577,0831550667845,21,905,629
3578,5801449490446,5,218,707
3579,8170583253185,14,593,495
3580,6911741490811,68,808,884
3581,0413701369305,64,839,341
3582,5774109991105,91,892,486
3583,3041076733796,24,723,486
3584,5588419088734,5,358,863
3585,6630368144135,84,166,836
3586,1791553972317,96,452,540
3587,5731880184355,29,603,438
3588,3695854555683,60,565,17
3589,1288155015196,56,930,25
3590,2111801250971,92,707,54
3591,8614088623420,2,733,113
3592,0605622559631,66,322,892
3593,8835913351404,57,196,677
3594,1103672400440,83,609,393
3595,5580200106450,83,363,701
3596,1392484074165,15,855,273
3597,8294996169830,27,125,425
3598,2406432144417,17,133,240
3599,8986595103451,36,257,202
3600,9753725477237,3,760,933
3601,2616794003561,29,475,869
3602,0118398135034,77,469,88
3603,3043658520923,55,691,318
3604,4386941813364,58,7,43
3605,9489982903935,96,61,661
3606,0047440000603,17,21,976
3607,9823664134222,28,656,832
3608,5780373527018,86,434,509
3609,5112709322637,59,305,761
3610,3965302416942,83,817,31
3611,3324472017494,50,607,916
3612,7136496518439,22,647,601
3613,8669977880507,54,157,376
3614,4299627739219,87,581,543
3615,4003451007365,8,210,376
3616,2079325836395,35,702,191
3617,5480703071814,47,674,615
3618,6971672402871,35,231,308
3619,8972959453690,61,945,327
3620,2308483447274,38,6,484
3621,4857358709354,75,627,74
3622,9639932676383,73,582,109
3623,1947566026428,43,123,696
3624,6083500622112,62,447,591
3625,0864847120556,23,610,634
3626,5534107634424,70,628,356
3627,7873048004056,3,618,748
3628,1683262481580,27,570,835
3629,6627402333822,22,777,940
3630,7530218667649,81,88,870
3631,9415411549931,8,404,814
3632,3962736925347,98,449,517
3633,4642990883599,67,383,347
3634,4678425017567,67,353,401
3635,8074365160367,84,327,70
3636,4171350843701,17,91,387
3637,3061116829128,51,132,693
3638,1624375302812,23,671,43
3639,4588731607300,73,70,129
3640,9822805891192,25,19,798
3641,3256662859235,63,62,631
3642,1039390225785,18,389,573
3643,5340645187953,23,526,145
3644,7261575378502,35,500,67
3645,9394509850466,51,836,111
3646,0894964100377,34,334,798
3647,4156265408313,2,301,406
3648,6388798055810,45,443,927
3649,8445165763315,23,112,508
3650,5382374696313,76,172,353
3651,0505442657800,54,719,695
3652,5509825808594,71,781,69
3653,3898796682329,51,978,58
3654,6456860396373,43,15,13
3655,6491793538155,39,902,181
3656,4160916805918,14,814,760
3657,6348016235714,18,253,277
3658,5062262918962,41,548,658
3659,2812471285866,84,131,812
3660,7391784029626,93,556,131
3661,9154189848395,34,207,388
3662,9167572801099,28,78,116
3663,4902275265466,23,878,21
3664,0977368445364,27,810,194
3665,3672955750711,28,598,123
3666,0173893787737,97,314,781
3667,5215609191805,46,788,987
3668,8191270275341,92,25,471
3669,1582692220762,83,740,675
3670,4111725429703,71,784,274
3671,8103850854877,81,518,393
3672,7384325517904,29,765,59
3673,6308518961009,50,875,186
3674,8610636092328,79,630,935
3675,8528827985086,32,54,72
3676,4615324939019,22,161,812
3677,1132529361061,86,953,161
3678,8154464842040,97,360,31
3679,2078398394177,95,195,45
3680,2892160436809,78,669,921
3681,1370976729618,39,297,654
3682,8698719083470,72,719,600
3683,5269382288122,29,777,340
3684,9123073542855,1,336,335
3685,9581958204746,51,802,572
3686,7765875958421,23,916,117
3687,8174204815790,25,401,429
3688,9944480893749,85,130,84
3689,8633676213676,50,753,77
3690,5388064248824,67,601,758
3691,2956347391692,9,114,462
3692,6501811969523,6,598,850
3693,5660549563814,74,363,309
3694,3228953586793,60,424,854
3695,9553450766244,36,666,17
3696,7367214765792,17,861,187
3697,2375635800492,18,982,274
3698,5549337479806,4,146,29
3699,7863497767350,43,363,865
3700,7020643125499,65,881,808
3701,6258087606941,44,237,68
3702,7143090197410,20,81,380
3703,1670691292207,27,228,572
3704,0984134628463,34,681,624
3705,4402847331884,56,402,361
3706,0203073513594,43,989,539
3707,3890620537430,72,150,283
3708,5115467558188,13,102,180
3709,5370735786551,36,320,698
3710,3675788930084,3,75,995
3711,5290900283497,59,348,970
3712,4588321343045,62,996,307
3713,0538383169491,10,43,360
3714,7531086293152,58,975,127
3715,2912159377798,78,784,38
3716,3235100307392,57,306,971
3717,3340378361035,52,821,32
3718,4044494775521,2,871,336
3719,2641165647693,75,708,729
3720,1392421826444,60,105,151
3721,1534874513407,52,692,459
3722,6308941119794,86,750,362
3723,3414642904324,43,944,137
3724,8949053638049,71,166,197
3725,4698024013784,18,199,136
3726,8929633337388,52,986,348
3727,3847099495167,30,482,159
3728,3962875939021,3,76,578
3729,2281465483951,55,628,512
3730,3795868468310,84,388,583
3731,8267419390708,61,267,479
3732,1316709079001,41,306,226
3733,4172941294735,92,287,640
3734,8970420641928,32,237,389
3735,4255084469601,75,800,359
3736,4088538402424,1,597,110
3737,1006868402337,30,753,808
3738,8149390591131,82,38,263
3739,3320636553426,12,636,36
3740,9824380503125,54,287,936
3741,4610436394688,47,668,946
3742,1498928541498,89,995,225
3743,5723345269004,15,634,70
3744,7450012960343,64,807,128
3745,1809184933710,59,266,413
3746,3322156696737,40,848,709
3747,7526006972163,5,272,167
3748,0857069452680,81,286,865
3749,2218351862200,83,723,342
3750,3944098557008,85,871,551
3751,8518594703020,99,342,877
3752,9536405692683,92,999,935
3753,7587264621149,93,4,223
3754,5403057023797,58,198,565
3755,7591343499888,93,890,105
3756,6713125182523,64,823,849
3757,4766286392418,56,403,336
3758,1985357993801,69,174,249
3759,1141989855348,18,867,468
3760,7073897262052,30,839,71
3761,0608573747201,46,92,101
3762,2046306326428,99,655,881
3763,6809986850418,33,717,741
3764,9543384778215,81,779,192
3765,6996297609856,4,450,951
3766,2687005355861,77,192,48
3767,2649257472390,70,903,97
3768,3412562924569,22,455,942
3769,4008897437325,34,207,771
3770,5065440042732,48,58,497
3771,6432335883050,35,398,113
3772,2255234201190,23,898,443
3773,0114046288886,65,920,183
3774,0803645396138,47,951,423
3775,3094788185353,99,157,527
3776,6995859105454,67,24,741
3777,7738975034821,68,521,59
3778,5493651103230,94,702,417
3779,6325245647631,9,555,870
3780,7253958594081,33,700,543
3781,4814140547921,52,266,41
3782,2685354702428,2,954,659
3783,8299934298665,27,350,217
3784,6640636995321,16,713,932
3785,6143377131794,40,988,862
3786,6018890276577,27,28,978
3787,9003702024511,34,715,185
3788,1900186879140,66,346,627
3789,1219245631002,15,357,889
3790,5806641217594,85,946,417
3791,5868318960042,60,414,102
3792,8089901862063,29,813,954
3793,4673456297971,99,723,565
